LOGICAL PART CROSS REFERENCE - 13-Mar-2014 AT 16:16:51

DRAWING: @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1 

MAROC3_PQFP-IN2P3  I1  U1
   1 GND_SIGNAL   A<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
   2     VL   B<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VL

RSMD0402_1/16W-3.3R,5%  I241  R48
   1 UNNAMED_3_CAPCERSMDCL2_I242_B   A<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):UNNAMED_3_CAPCERSMDCL2_I242_B
   2   AVDD   B<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):AVDD

CAPCERSMDCL2_0603-10UF_X5R,6.3V  I242  C54
   1 GND_SIGNAL   A<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
   2 UNNAMED_3_CAPCERSMDCL2_I242_B   B<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):UNNAMED_3_CAPCERSMDCL2_I242_B

CON6P-SSW103_01GD  I246  J1
   6   AVDD   A<5> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):AVDD
   5 GND_SIGNAL   A<4> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
   4 GND_SIGNAL   A<3> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
   3 OUT_FS   A<2> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):OUT_FS
   2 GND_SIGNAL   A<1> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
   1  OUT_Q   A<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):OUT_Q

DIODE_CA_SCHOTTKY-RB751V40T1  I245  D1
   1 GND_SIGNAL   K<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
   2     VL   A<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VL

END LOGICAL PART CROSS REFERENCE
GLOBAL SIGNAL CROSS REFERENCE - 13-Mar-2014 AT 16:16:51
ADC_DAV @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ADC_DAV
   R18    1   A<0> RSMD0402_1/16W-51,1%   I210 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
  LK54    1   A<0> 1-HOLE_0-8-BASE   I222 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

ANALOG_IN<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(0)
    U1  238    IN0 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<10> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(10)
    U1    8   IN10 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<11> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(11)
    U1    9   IN11 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<12> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(12)
    U1   10   IN12 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<13> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(13)
    U1   11   IN13 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<14> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(14)
    U1   12   IN14 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<15> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(15)
    U1   13   IN15 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<16> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(16)
    U1   14   IN16 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<17> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(17)
    U1   15   IN17 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<18> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(18)
    U1   16   IN18 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<19> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(19)
    U1   17   IN19 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<1> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(1)
    U1  239    IN1 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<20> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(20)
    U1   18   IN20 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<21> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(21)
    U1   19   IN21 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<22> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(22)
    U1   20   IN22 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<23> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(23)
    U1   21   IN23 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<24> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(24)
    U1   22   IN24 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<25> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(25)
    U1   23   IN25 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<26> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(26)
    U1   24   IN26 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<27> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(27)
    U1   25   IN27 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<28> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(28)
    U1   26   IN28 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<29> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(29)
    U1   27   IN29 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<2> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(2)
    U1  240    IN2 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<30> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(30)
    U1   28   IN30 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<31> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(31)
    U1   29   IN31 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<32> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(32)
    U1   31   IN32 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<33> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(33)
    U1   32   IN33 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<34> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(34)
    U1   33   IN34 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<35> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(35)
    U1   34   IN35 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<36> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(36)
    U1   35   IN36 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<37> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(37)
    U1   36   IN37 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<38> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(38)
    U1   37   IN38 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<39> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(39)
    U1   38   IN39 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<3> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(3)
    U1    1    IN3 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<40> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(40)
    U1   39   IN40 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<41> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(41)
    U1   40   IN41 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<42> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(42)
    U1   41   IN42 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<43> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(43)
    U1   42   IN43 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<44> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(44)
    U1   43   IN44 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<45> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(45)
    U1   44   IN45 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<46> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(46)
    U1   45   IN46 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<47> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(47)
    U1   46   IN47 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<48> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(48)
    U1   47   IN48 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<49> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(49)
    U1   48   IN49 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<4> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(4)
    U1    2    IN4 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<50> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(50)
    U1   49   IN50 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<51> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(51)
    U1   50   IN51 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<52> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(52)
    U1   51   IN52 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<53> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(53)
    U1   52   IN53 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<54> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(54)
    U1   53   IN54 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<55> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(55)
    U1   54   IN55 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<56> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(56)
    U1   55   IN56 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<57> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(57)
    U1   56   IN57 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<58> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(58)
    U1   57   IN58 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<59> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(59)
    U1   58   IN59 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<5> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(5)
    U1    3    IN5 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<60> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(60)
    U1   59   IN60 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<61> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(61)
    U1   60   IN61 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<62> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(62)
    U1   61   IN62 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<63> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(63)
    U1   62   IN63 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<6> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(6)
    U1    4    IN6 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<7> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(7)
    U1    5    IN7 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<8> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(8)
    U1    6    IN8 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

ANALOG_IN<9> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):ANALOG_IN(9)
    U1    7    IN9 MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1

AVDD @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):AVDD
   R15    2   B<0> RSMD0402_1/16W-10R,5%    I10 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R12    2   B<0> RSMD0402_1/16W-10R,5%    I15 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R10    2   B<0> RSMD0402_1/16W-10R,5%    I20 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
    R8    2   B<0> RSMD0402_1/16W-10R,5%    I25 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R14    2   B<0> RSMD0402_1/16W-100,0.1%_GEN    I30 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
    R5    2   B<0> RSMD0402_1/16W-10R,5%    I35 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R16    2   B<0> RSMD0402_1/16W-10R,5%    I40 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R13    2   B<0> RSMD0402_1/16W-10R,5%    I44 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R11    2   B<0> RSMD0402_1/16W-10R,5%    I48 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
    R9    2   B<0> RSMD0402_1/16W-10R,5%    I51 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
    R7    2   B<0> RSMD0402_1/16W-10R,5%    I57 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
    R6    2   B<0> RSMD0402_1/16W-10R,5%    I60 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R17    2   B<0> RSMD0402_1/16W-100,0.1%_GEN    I79 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R47    1   A<0> RSMD0402_1/16W-3.3R,5%    I83 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   R46    1   A<0> RSMD0402_1/16W-3.3R,5%    I87 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE2
   C29    2   B<0> CAPCERSMDCL2_0402-100NF,16V_GEN   I140 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R25    2   B<0> RSMD0402_0.0625W-XX,1%   I176 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R28    2   B<0> RSMD0402_0.0625W-XX,1%   I178 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R30    2   B<0> RSMD0402_0.0625W-XX,1%   I182 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R22    2   B<0> RSMD0402_0.0625W-XX,1%   I186 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R20    2   B<0> RSMD0402_0.0625W-XX,1%   I192 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R27    2   B<0> RSMD0402_1/16W-1K,5%   I193 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R32    2   B<0> RSMD0402_0.0625W-XX,1%   I197 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R36    2   B<0> RSMD0402_0.0625W-XX,1%   I200 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R34    2   B<0> RSMD0402_0.0625W-XX,1%   I208 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R48    2   B<0> RSMD0402_1/16W-3.3R,5%   I241 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
    J1    6   A<5> CON6P-SSW103_01GD   I246 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

CKB_40M @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):CKB_40M
    U1  186 CKB_40M MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R24    2   B<0> RSMD0402_1/16W-100,1%   I201 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
    J3    3   A<2> CON3P-SIL254D   I228 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

CK_40M @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):CK_40M
    U1  188 CK_40M MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
   R24    1   A<0> RSMD0402_1/16W-100,1%   I201 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
    J3    2   A<1> CON3P-SIL254D   I228 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

CK_R @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):CK_R
    U1   78   CK_R MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
  LK64    1   A<0> 1-HOLE_0-8-BASE   I219 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

CK_SC @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):CK_SC
    U1   68  CK_SC MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
  LK57    1   A<0> 1-HOLE_0-8-BASE   I211 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

CTEST @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):CTEST
    J4    1   A<0> CON3P-SIL254D   I231 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

D_R @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):D_R
    U1   82    D_R MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
  LK67    1   A<0> 1-HOLE_0-8-BASE   I220 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3

D_SC @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):D_SC
    U1   64   D_SC MAROC3_PQFP-IN2P3     I1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE3
